;null_trials;SOA;contrast;subj_response;obj_response
55;0;3;-0.12000000000000041;1;1
56;0;3;-0.1400000000000004;1;1
57;0;3;-0.1600000000000004;1;1
58;0;3;-0.18000000000000038;1;1
59;0;3;-0.20000000000000037;1;1
60;0;3;-0.22000000000000036;1;1
61;0;3;-0.24000000000000035;1;1
62;0;3;-0.26000000000000034;1;1
63;1;3;-0.28000000000000036;0;0
64;0;3;-0.26000000000000034;1;1
65;0;3;-0.28000000000000036;1;1
66;0;3;-0.3000000000000004;1;1
67;0;3;-0.3200000000000004;1;1
68;0;3;-0.3400000000000004;1;1
69;0;3;-0.36000000000000043;0;0
70;0;3;-0.3400000000000004;1;1
71;0;3;-0.36000000000000043;1;1
72;0;3;-0.38000000000000045;1;0
73;0;3;-0.36000000000000043;1;1
74;0;3;-0.38000000000000045;1;1
75;0;3;-0.40000000000000047;1;1
76;0;3;-0.4200000000000005;1;1
77;0;3;-0.4400000000000005;1;1
78;0;3;-0.4600000000000005;1;1
79;0;3;-0.48000000000000054;1;1
80;0;3;-0.5000000000000006;0;0
81;0;3;-0.48000000000000054;1;1
82;0;3;-0.5000000000000006;1;1
83;0;3;-0.5200000000000006;1;1
84;0;3;-0.5400000000000006;1;1
85;0;3;-0.5600000000000006;1;1
86;0;3;-0.5800000000000006;0;0
87;0;3;-0.5600000000000006;1;1
88;0;3;-0.5800000000000006;1;1
89;0;3;-0.6000000000000006;0;0
90;1;3;-0.5800000000000006;0;0
91;0;3;-0.5600000000000006;0;0
92;0;3;-0.5400000000000006;1;1
93;0;3;-0.5600000000000006;0;1
94;1;3;-0.5400000000000006;0;1
95;0;3;-0.5200000000000006;1;1
96;0;3;-0.5400000000000006;1;1
97;0;3;-0.5600000000000006;0;0
98;0;3;-0.5400000000000006;1;1
99;0;3;-0.5600000000000006;0;0
100;0;3;-0.5400000000000006;1;0
101;1;3;-0.5200000000000006;0;1
102;0;3;-0.5000000000000006;1;1
103;0;3;-0.5200000000000006;1;1
104;0;3;-0.5400000000000006;0;0
105;0;3;-0.5200000000000006;1;1
106;0;3;-0.5400000000000006;1;1
107;0;3;-0.5600000000000006;1;0
108;0;3;-0.5400000000000006;1;1
109;0;3;-0.5600000000000006;0;1
110;0;3;-0.5400000000000006;0;1
111;0;3;-0.5200000000000006;0;0
112;0;3;-0.5000000000000006;1;1
113;0;3;-0.5200000000000006;1;1
114;0;3;-0.5400000000000006;0;1
115;0;3;-0.5200000000000006;1;1
116;0;3;-0.5400000000000006;0;0
117;0;3;-0.5200000000000006;0;1
118;0;3;-0.5000000000000006;1;1
119;0;3;-0.5200000000000006;1;1
120;0;3;-0.5400000000000006;1;1
121;0;3;-0.5600000000000006;0;1
122;0;3;-0.5400000000000006;0;1
123;0;3;-0.5200000000000006;0;1
124;0;3;-0.5000000000000006;0;1
125;0;3;-0.48000000000000054;1;1
126;0;3;-0.5000000000000006;1;1
127;0;3;-0.5200000000000006;0;0
128;1;3;-0.5000000000000006;0;1
129;0;3;-0.48000000000000054;0;1
130;0;3;-0.4600000000000005;1;1
131;0;3;-0.48000000000000054;0;0
132;0;3;-0.4600000000000005;1;1
133;1;3;-0.48000000000000054;0;0
134;0;3;-0.4600000000000005;0;1
135;0;3;-0.4400000000000005;0;1
136;0;3;-0.4200000000000005;1;1
137;0;3;-0.4400000000000005;1;1
138;0;3;-0.4600000000000005;1;1
139;0;3;-0.48000000000000054;1;1
140;0;3;-0.5000000000000006;1;1
141;0;3;-0.5200000000000006;0;0
142;0;3;-0.5000000000000006;1;1
143;0;3;-0.5200000000000006;0;1
144;0;3;-0.5000000000000006;1;0
145;0;3;-0.48000000000000054;0;1
146;0;3;-0.4600000000000005;1;1
147;0;3;-0.48000000000000054;1;1
148;0;3;-0.5000000000000006;1;1
149;0;3;-0.5200000000000006;1;1
150;0;3;-0.5400000000000006;1;1
151;0;3;-0.5600000000000006;1;1
152;0;3;-0.5800000000000006;1;1
153;0;3;-0.6000000000000006;0;1
154;0;3;-0.5800000000000006;0;1
155;0;3;-0.5600000000000006;0;0
156;0;3;-0.5400000000000006;0;0
157;0;3;-0.5200000000000006;0;1
158;0;3;-0.5000000000000006;1;1
159;0;3;-0.5200000000000006;0;0
160;0;3;-0.5000000000000006;1;1
161;0;3;-0.5200000000000006;0;1
162;0;3;-0.5000000000000006;1;1
163;0;3;-0.5200000000000006;1;1
164;0;3;-0.5400000000000006;1;1
165;0;3;-0.5600000000000006;1;1
166;0;3;-0.5800000000000006;1;1
167;0;3;-0.6000000000000006;0;1
168;0;3;-0.5800000000000006;1;1
169;0;3;-0.6000000000000006;0;1
170;0;3;-0.5800000000000006;0;1
171;0;3;-0.5600000000000006;0;0
172;0;3;-0.5400000000000006;0;1
173;0;3;-0.5200000000000006;1;1
174;0;3;-0.5400000000000006;1;1
175;0;3;-0.5600000000000006;1;1
176;0;3;-0.5800000000000006;1;1
177;0;3;-0.6000000000000006;0;1
178;0;3;-0.5800000000000006;0;0
179;0;3;-0.5600000000000006;0;0
180;0;3;-0.5400000000000006;1;1
181;0;3;-0.5600000000000006;1;1
182;0;3;-0.5800000000000006;0;1
183;0;3;-0.5600000000000006;1;1
184;0;3;-0.5800000000000006;0;0
185;0;3;-0.5600000000000006;0;1
186;0;3;-0.5400000000000006;1;1
187;0;3;-0.5600000000000006;1;1
188;0;3;-0.5800000000000006;0;0
189;0;3;-0.5600000000000006;1;1
190;0;3;-0.5800000000000006;0;0
191;0;3;-0.5600000000000006;0;1
192;0;3;-0.5400000000000006;1;1
193;0;3;-0.5600000000000006;1;1
194;0;3;-0.5800000000000006;1;1
195;0;3;-0.6000000000000006;0;1
196;0;3;-0.5800000000000006;0;1
197;0;3;-0.5600000000000006;0;1
198;0;3;-0.5400000000000006;1;1
199;0;3;-0.5600000000000006;1;1
